ProductName,Vendor,ClassType,CommonCode,BeverageType,Size,VendorNumber,ClassID,ClassTypeName,ClassTypeNo,Brand,CommonCodeName,CommonCodeNo,Listed_NonListed,PackSize,PackSizeInd,Bottles
CLUB 400 SPECIAL RESERVE - BLENDED WHSKY - 1.75 LTR,SAZERAC COMPANY  ( 6610 ),BLENDED WHSKY  ( 1150 ),CLUB 400  ( 57200 ),Spirit,1.75 LTR,6610,Whiskey,BLENDED WHSKY,1150,CLUB 400 SPECIAL RESERVE,CLUB 400,57200,Listed,6,Actual,2732
CLUB 400 SPECIAL RESERVE - BLENDED WHSKY - 1.75 LTR,SAZERAC COMPANY  ( 6610 ),BLENDED WHSKY  ( 1150 ),CLUB 400  ( 57200 ),Spirit,1.75 LTR,6610,Whiskey,BLENDED WHSKY,1150,CLUB 400 SPECIAL RESERVE,CLUB 400,57200,Listed,6,Actual,3431
CLUB 400 SPECIAL RESERVE - BLENDED WHSKY - 375 ML,SAZERAC COMPANY  ( 6610 ),BLENDED WHSKY  ( 1150 ),CLUB 400  ( 57200 ),Spirit,375 ML,6610,Whiskey,BLENDED WHSKY,1150,CLUB 400 SPECIAL RESERVE,CLUB 400,57200,Listed,24,Actual,6199
CLUB 400 SPECIAL RESERVE - BLENDED WHSKY - 375 ML,SAZERAC COMPANY  ( 6610 ),BLENDED WHSKY  ( 1150 ),CLUB 400  ( 57200 ),Spirit,375 ML,6610,Whiskey,BLENDED WHSKY,1150,CLUB 400 SPECIAL RESERVE,CLUB 400,57200,Listed,24,Actual,7534
CLUB 400 SPECIAL RESERVE - BLENDED WHSKY - 750 ML,SAZERAC COMPANY  ( 6610 ),BLENDED WHSKY  ( 1150 ),CLUB 400  ( 57200 ),Spirit,750 ML,6610,Whiskey,BLENDED WHSKY,1150,CLUB 400 SPECIAL RESERVE,CLUB 400,57200,Listed,12,Actual,2521
CLUB 400 SPECIAL RESERVE - BLENDED WHSKY - 750 ML,SAZERAC COMPANY  ( 6610 ),BLENDED WHSKY  ( 1150 ),CLUB 400  ( 57200 ),Spirit,750 ML,6610,Whiskey,BLENDED WHSKY,1150,CLUB 400 SPECIAL RESERVE,CLUB 400,57200,Listed,12,Actual,3222
CLUB LIGHT MARGARITA - LW PF CKTL MX - 1.75 LTR,DIAGEO  ( 1967 ),LW PF CKTL MX  ( 6170 ),CLUB LL MARG 20P  ( 1181603 ),Spirit,1.75 LTR,1967,Cocktails,LW PF CKTL MX,6170,CLUB LIGHT MARGARITA,CLUB LL MARG 20P,1181603,Non-Listed,6,Standard,6
CLUB LIGHT MARGARITA - LW PF CKTL MX - 1.75 LTR,DIAGEO  ( 1967 ),LW PF CKTL MX  ( 6170 ),CLUB LL MARG 20P  ( 1181603 ),Spirit,1.75 LTR,1967,Cocktails,LW PF CKTL MX,6170,CLUB LIGHT MARGARITA,CLUB LL MARG 20P,1181603,Non-Listed,6,Standard,12
CLUB LIGHT STRAWBERRY MARGARITA - LW PF CKTL MX - 1.75 LTR,DIAGEO  ( 1967 ),LW PF CKTL MX  ( 6170 ),CLUB LS MARG 20P  ( 1181604 ),Spirit,1.75 LTR,1967,Cocktails,LW PF CKTL MX,6170,CLUB LIGHT STRAWBERRY MARGARITA,CLUB LS MARG 20P,1181604,Non-Listed,6,Actual,3
CLUB LIGHT STRAWBERRY MARGARITA - LW PF CKTL MX - 1.75 LTR,DIAGEO  ( 1967 ),LW PF CKTL MX  ( 6170 ),CLUB LS MARG 20P  ( 1181604 ),Spirit,1.75 LTR,1967,Cocktails,LW PF CKTL MX,6170,CLUB LIGHT STRAWBERRY MARGARITA,CLUB LS MARG 20P,1181604,Non-Listed,6,Actual,7
CLUB LONG ISLAND ICED TEA (CAN) - CAN COCKTAILS - 200 ML,DIAGEO  ( 1967 ),CAN COCKTAILS  ( 6180 ),CLUB L I TEA  ( 680111 ),Spirit,200 ML,1967,Cocktails,CAN COCKTAILS,6180,CLUB LONG ISLAND ICED TEA (CAN),CLUB L I TEA,680111,Non-Listed,24,Actual,30
CLUB LONG ISLAND ICED TEA (CAN) - CAN COCKTAILS - 200 ML,DIAGEO  ( 1967 ),CAN COCKTAILS  ( 6180 ),CLUB L I TEA  ( 680111 ),Spirit,200 ML,1967,Cocktails,CAN COCKTAILS,6180,CLUB LONG ISLAND ICED TEA (CAN),CLUB L I TEA,680111,Non-Listed,24,Actual,42
CLUB MARGARITA (CAN) - CAN COCKTAILS - 200 ML,DIAGEO  ( 1967 ),CAN COCKTAILS  ( 6180 ),CLUB TQ MARG  ( 671402 ),Spirit,200 ML,1967,Cocktails,CAN COCKTAILS,6180,CLUB MARGARITA (CAN),CLUB TQ MARG,671402,Non-Listed,24,Actual,24
CLUB PINA COLADA (CAN) - CAN COCKTAILS - 200 ML,DIAGEO  ( 1967 ),CAN COCKTAILS  ( 6180 ),CLUB PN COLDA  ( 667901 ),Spirit,200 ML,1967,Cocktails,CAN COCKTAILS,6180,CLUB PINA COLADA (CAN),CLUB PN COLDA,667901,Non-Listed,24,Actual,3
CLUB WHISKEY SOUR (CAN) - CAN COCKTAILS - 200 ML,DIAGEO  ( 1967 ),CAN COCKTAILS  ( 6180 ),CLUB WHSKY SR  ( 677401 ),Spirit,200 ML,1967,Cocktails,CAN COCKTAILS,6180,CLUB WHISKEY SOUR (CAN),CLUB WHSKY SR,677401,Non-Listed,24,Actual,11
CLYDE MAY'S CONECUH RIDGE - STRT BOURBON - 750 ML,MHW LIMITED  ( 4715 ),STRT BOURBON  ( 1120 ),CONECUH RIDGE  ( 954500 ),Spirit,750 ML,4715,Whiskey,STRT BOURBON,1120,CLYDE MAY'S CONECUH RIDGE,CONECUH RIDGE,954500,Listed,6,Actual,609
CLYDE MAY'S CONECUH RIDGE - STRT BOURBON - 750 ML,MHW LIMITED  ( 4715 ),STRT BOURBON  ( 1120 ),CONECUH RIDGE  ( 954500 ),Spirit,750 ML,4715,Whiskey,STRT BOURBON,1120,CLYDE MAY'S CONECUH RIDGE,CONECUH RIDGE,954500,Listed,6,Actual,1041
CLYDE MAY'S CONECUH RIDGE - STRT BOURBON - 750 ML,MHW LIMITED  ( 4715 ),STRT BOURBON  ( 1120 ),CONECUH RIDGE  ( 954500 ),Spirit,750 ML,4715,Whiskey,STRT BOURBON,1120,CLYDE MAY'S CONECUH RIDGE,CONECUH RIDGE,954500,Non-Listed,6,Actual,6
CLYDE MAY'S CONECUH RIDGE - STRT BOURBON - 750 ML,MHW LIMITED  ( 4715 ),STRT BOURBON  ( 1120 ),CONECUH RIDGE  ( 954500 ),Spirit,750 ML,4715,Whiskey,STRT BOURBON,1120,CLYDE MAY'S CONECUH RIDGE,CONECUH RIDGE,954500,Non-Listed,6,Actual,12
CODY ROAD BONDED BOURBON (IOWA) - MISC US WHSKY - 750 ML,MISS RIVER DST  ( 4845 ),MISC US WHSKY  ( 1183 ),CDY RD BND BBN  ( 1178449 ),Spirit,750 ML,4845,Whiskey,MISC US WHSKY,1183,CODY ROAD BONDED BOURBON (IOWA),CDY RD BND BBN,1178449,Non-Listed,6,Actual,1
CODY ROAD BONDED BOURBON (IOWA) - MISC US WHSKY - 750 ML,MISS RIVER DST  ( 4845 ),MISC US WHSKY  ( 1183 ),CDY RD BND BBN  ( 1178449 ),Spirit,750 ML,4845,Whiskey,MISC US WHSKY,1183,CODY ROAD BONDED BOURBON (IOWA),CDY RD BND BBN,1178449,Non-Listed,6,Actual,2
COEUR DE LION CALVADOS DE DOMFRONTAIS SL - IM FR BRANDY - 750 ML,ANCHOR DISTLLNG  ( 326 ),IM FR BRANDY  ( 5210 ),COEUR LION DOMFR  ( 385807 ),Spirit,750 ML,326,Brandy,IM FR BRANDY,5210,COEUR DE LION CALVADOS DE DOMFRONTAIS SL,COEUR LION DOMFR,385807,Non-Listed,12,Actual,9
COINTREAU - IM PROP SPCLY - 1.0 LTR,REMY COINTREAU  ( 6233 ),IM PROP SPCLY  ( 7210 ),COINTREAU LIQ  ( 593800 ),Spirit,1.0 LTR,6233,Cordials,IM PROP SPCLY,7210,COINTREAU,COINTREAU LIQ,593800,Non-Listed,6,Actual,100
COINTREAU - IM PROP SPCLY - 1.0 LTR,REMY COINTREAU  ( 6233 ),IM PROP SPCLY  ( 7210 ),COINTREAU LIQ  ( 593800 ),Spirit,1.0 LTR,6233,Cordials,IM PROP SPCLY,7210,COINTREAU,COINTREAU LIQ,593800,Non-Listed,6,Actual,130
COINTREAU - IM PROP SPCLY - 375 ML,REMY COINTREAU  ( 6233 ),IM PROP SPCLY  ( 7210 ),COINTREAU LIQ  ( 593800 ),Spirit,375 ML,6233,Cordials,IM PROP SPCLY,7210,COINTREAU,COINTREAU LIQ,593800,Listed,24,Actual,182
COINTREAU - IM PROP SPCLY - 375 ML,REMY COINTREAU  ( 6233 ),IM PROP SPCLY  ( 7210 ),COINTREAU LIQ  ( 593800 ),Spirit,375 ML,6233,Cordials,IM PROP SPCLY,7210,COINTREAU,COINTREAU LIQ,593800,Listed,24,Actual,350
COINTREAU - IM PROP SPCLY - 750 ML,REMY COINTREAU  ( 6233 ),IM PROP SPCLY  ( 7210 ),COINTREAU LIQ  ( 593800 ),Spirit,750 ML,6233,Cordials,IM PROP SPCLY,7210,COINTREAU,COINTREAU LIQ,593800,Listed,12,Actual,762
COINTREAU - IM PROP SPCLY - 750 ML,REMY COINTREAU  ( 6233 ),IM PROP SPCLY  ( 7210 ),COINTREAU LIQ  ( 593800 ),Spirit,750 ML,6233,Cordials,IM PROP SPCLY,7210,COINTREAU,COINTREAU LIQ,593800,Listed,12,Actual,954
COINTREAU NOIR LIQUEUR - IM PROP SPCLY - 750 ML,REMY COINTREAU  ( 6233 ),IM PROP SPCLY  ( 7210 ),COINTREAU NOIR  ( 1166730 ),Spirit,750 ML,6233,Cordials,IM PROP SPCLY,7210,COINTREAU NOIR LIQUEUR,COINTREAU NOIR,1166730,Non-Listed,6,Actual,10
COINTREAU NOIR LIQUEUR - IM PROP SPCLY - 750 ML,REMY COINTREAU  ( 6233 ),IM PROP SPCLY  ( 7210 ),COINTREAU NOIR  ( 1166730 ),Spirit,750 ML,6233,Cordials,IM PROP SPCLY,7210,COINTREAU NOIR LIQUEUR,COINTREAU NOIR,1166730,Non-Listed,6,Actual,25
COINTREAU RICKEY(LIME JUICE&SODA)W/GLASS - IM PROP SPCLY - 750 ML,REMY COINTREAU  ( 6233 ),IM PROP SPCLY  ( 7210 ),COINTREAU LIQ  ( 593800 ),Spirit,750 ML,6233,Cordials,IM PROP SPCLY,7210,COINTREAU RICKEY(LIME JUICE&SODA)W/GLASS,COINTREAU LIQ,593800,Non-Listed,6,Actual,85
COINTREAU W/GLASS ON GLASS GIFT PACK - IM PROP SPCLY - 375 ML,REMY COINTREAU  ( 6233 ),IM PROP SPCLY  ( 7210 ),COINTREAU LIQ  ( 593800 ),Spirit,375 ML,6233,Cordials,IM PROP SPCLY,7210,COINTREAU W/GLASS ON GLASS GIFT PACK,COINTREAU LIQ,593800,Non-Listed,12,Actual,3
COINTREAU W/GLASS ON GLASS GIFT PACK - IM PROP SPCLY - 375 ML,REMY COINTREAU  ( 6233 ),IM PROP SPCLY  ( 7210 ),COINTREAU LIQ  ( 593800 ),Spirit,375 ML,6233,Cordials,IM PROP SPCLY,7210,COINTREAU W/GLASS ON GLASS GIFT PACK,COINTREAU LIQ,593800,Non-Listed,12,Actual,9
COLLINGWOOD CANADIAN WHISKEY - CANDN BTL U S - 750 ML,BROWN FORMAN  ( 990 ),CANDN BTL U S  ( 1230 ),CLLNGWD CNDN WSK  ( 1176095 ),Spirit,750 ML,990,Whiskey,CANDN BTL U S,1230,COLLINGWOOD CANADIAN WHISKEY,CLLNGWD CNDN WSK,1176095,Non-Listed,6,Actual,1
COMBIER FRUITS ROUGES LIQUEURS - IM OTH SPCLTS - 750 ML,MHW LIMITED  ( 4715 ),IM OTH SPCLTS  ( 7215 ),HOLIDAY BASKET  ( 691100 ),Spirit,750 ML,4715,Cordials,IM OTH SPCLTS,7215,COMBIER FRUITS ROUGES LIQUEURS,HOLIDAY BASKET,691100,Non-Listed,6,Actual,1
COMBIER L'ORIGINAL LIQUEUR D'ORANGE - IM OTH SPCLTS - 750 ML,MHW LIMITED  ( 4715 ),IM OTH SPCLTS  ( 7215 ),COMBIER LIQ ORNG  ( 1167520 ),Spirit,750 ML,4715,Cordials,IM OTH SPCLTS,7215,COMBIER L'ORIGINAL LIQUEUR D'ORANGE,COMBIER LIQ ORNG,1167520,Non-Listed,12,Actual,5
COMBIER L'ORIGINAL LIQUEUR D'ORANGE - IM OTH SPCLTS - 750 ML,MHW LIMITED  ( 4715 ),IM OTH SPCLTS  ( 7215 ),COMBIER LIQ ORNG  ( 1167520 ),Spirit,750 ML,4715,Cordials,IM OTH SPCLTS,7215,COMBIER L'ORIGINAL LIQUEUR D'ORANGE,COMBIER LIQ ORNG,1167520,Non-Listed,12,Actual,12
COMBIER PAMPLEMOUSSE ROSE LIQUER - IM OTH SPCLTS - 750 ML,MHW LIMITED  ( 4715 ),IM OTH SPCLTS  ( 7215 ),COMBIER PMPL RSE  ( 1178545 ),Spirit,750 ML,4715,Cordials,IM OTH SPCLTS,7215,COMBIER PAMPLEMOUSSE ROSE LIQUER,COMBIER PMPL RSE,1178545,Non-Listed,6,Actual,2
COMBIER PECHE VIGNE LIQUEUR - IM OTH SPCLTS - 750 ML,MHW LIMITED  ( 4715 ),IM OTH SPCLTS  ( 7215 ),COMBIER PCH VGNE  ( 1184078 ),Spirit,750 ML,4715,Cordials,IM OTH SPCLTS,7215,COMBIER PECHE VIGNE LIQUEUR,COMBIER PCH VGNE,1184078,Non-Listed,6,Actual,3
COMBO PK: CANADIAN MST/OLD FRSTR/SO CMFT - CANDN BTL U S - 750 ML,BROWN FORMAN  ( 990 ),CANDN BTL U S  ( 1230 ),CM OF SC COMBO  ( 1185657 ),Spirit,750 ML,990,Whiskey,CANDN BTL U S,1230,COMBO PK: CANADIAN MST/OLD FRSTR/SO CMFT,CM OF SC COMBO,1185657,Non-Listed,12,Actual,264
CONECUH RIDGE CLYDE MAY'S SPECIAL RESRVE - STRT BOURBON - 750 ML,MHW LIMITED  ( 4715 ),STRT BOURBON  ( 1120 ),CONECUH RIDGE CM  ( 1185380 ),Spirit,750 ML,4715,Whiskey,STRT BOURBON,1120,CONECUH RIDGE CLYDE MAY'S SPECIAL RESRVE,CONECUH RIDGE CM,1185380,Listed,6,Actual,50
CONECUH RIDGE CLYDE MAY'S SPECIAL RESRVE - STRT BOURBON - 750 ML,MHW LIMITED  ( 4715 ),STRT BOURBON  ( 1120 ),CONECUH RIDGE CM  ( 1185380 ),Spirit,750 ML,4715,Whiskey,STRT BOURBON,1120,CONECUH RIDGE CLYDE MAY'S SPECIAL RESRVE,CONECUH RIDGE CM,1185380,Listed,6,Actual,141
CONJURE COGNAC - IM COGNAC - 200 ML,MHW LIMITED  ( 4715 ),IM COGNAC  ( 5220 ),CONJURE CGNC  ( 1174233 ),Spirit,200 ML,4715,Brandy,IM COGNAC,5220,CONJURE COGNAC,CONJURE CGNC,1174233,Non-Listed,24,Actual,2
CONJURE COGNAC - IM COGNAC - 200 ML,MHW LIMITED  ( 4715 ),IM COGNAC  ( 5220 ),CONJURE CGNC  ( 1174233 ),Spirit,200 ML,4715,Brandy,IM COGNAC,5220,CONJURE COGNAC,CONJURE CGNC,1174233,Non-Listed,24,Actual,3
CONJURE COGNAC - IM COGNAC - 375 ML,MHW LIMITED  ( 4715 ),IM COGNAC  ( 5220 ),CONJURE CGNC  ( 1174233 ),Spirit,375 ML,4715,Brandy,IM COGNAC,5220,CONJURE COGNAC,CONJURE CGNC,1174233,Non-Listed,12,Actual,6
CONJURE COGNAC - IM COGNAC - 375 ML,MHW LIMITED  ( 4715 ),IM COGNAC  ( 5220 ),CONJURE CGNC  ( 1174233 ),Spirit,375 ML,4715,Brandy,IM COGNAC,5220,CONJURE COGNAC,CONJURE CGNC,1174233,Non-Listed,12,Actual,11
CONJURE COGNAC - IM COGNAC - 50 ML,MHW LIMITED  ( 4715 ),IM COGNAC  ( 5220 ),CONJURE CGNC  ( 1174233 ),Spirit,50 ML,4715,Brandy,IM COGNAC,5220,CONJURE COGNAC,CONJURE CGNC,1174233,Non-Listed,120,Actual,8
CONJURE COGNAC - IM COGNAC - 50 ML,MHW LIMITED  ( 4715 ),IM COGNAC  ( 5220 ),CONJURE CGNC  ( 1174233 ),Spirit,50 ML,4715,Brandy,IM COGNAC,5220,CONJURE COGNAC,CONJURE CGNC,1174233,Non-Listed,120,Actual,19
CONJURE COGNAC - IM COGNAC - 750 ML,MHW LIMITED  ( 4715 ),IM COGNAC  ( 5220 ),CONJURE CGNC  ( 1174233 ),Spirit,750 ML,4715,Brandy,IM COGNAC,5220,CONJURE COGNAC,CONJURE CGNC,1174233,Non-Listed,6,Actual,5
CONNEMARA IRISH POT STILLED SGL MLT IRSH - IRISH - 750 ML,BEAM SUNTORY  ( 680 ),IRISH  ( 1240 ),CONNEMARA  ( 847100 ),Spirit,750 ML,680,Whiskey,IRISH,1240,CONNEMARA IRISH POT STILLED SGL MLT IRSH,CONNEMARA,847100,Non-Listed,6,Actual,1
CONNEMARA IRISH POT STILLED SGL MLT IRSH - IRISH - 750 ML,BEAM SUNTORY  ( 680 ),IRISH  ( 1240 ),CONNEMARA  ( 847100 ),Spirit,750 ML,680,Whiskey,IRISH,1240,CONNEMARA IRISH POT STILLED SGL MLT IRSH,CONNEMARA,847100,Non-Listed,6,Actual,3
CONNEMARA IRISH POT STILLED SGL MLT IRSH - IRISH - 750 ML,BEAM SUNTORY  ( 680 ),IRISH  ( 1240 ),CONNEMARA  ( 847100 ),Spirit,750 ML,680,Whiskey,IRISH,1240,CONNEMARA IRISH POT STILLED SGL MLT IRSH,CONNEMARA,847100,Non-Listed,6,Actual,4
COPA DE ORO MEXICAN - IM COF FL CRD - 1.0 LTR,HEAVEN HILL  ( 3210 ),IM COF FL CRD  ( 7212 ),COPA DE ORO 53P  ( 606300 ),Spirit,1.0 LTR,3210,Cordials,IM COF FL CRD,7212,COPA DE ORO MEXICAN,COPA DE ORO 53P,606300,Listed,12,Actual,865
COPA DE ORO MEXICAN - IM COF FL CRD - 1.0 LTR,HEAVEN HILL  ( 3210 ),IM COF FL CRD  ( 7212 ),COPA DE ORO 53P  ( 606300 ),Spirit,1.0 LTR,3210,Cordials,IM COF FL CRD,7212,COPA DE ORO MEXICAN,COPA DE ORO 53P,606300,Listed,12,Actual,957
COPA DE ORO MEXICAN - IM COF FL CRD - 750 ML,HEAVEN HILL  ( 3210 ),IM COF FL CRD  ( 7212 ),COPA DE ORO 53P  ( 606300 ),Spirit,750 ML,3210,Cordials,IM COF FL CRD,7212,COPA DE ORO MEXICAN,COPA DE ORO 53P,606300,Non-Listed,12,Actual,2
COPA DE ORO MEXICAN - IM COF FL CRD - 750 ML,HEAVEN HILL  ( 3210 ),IM COF FL CRD  ( 7212 ),COPA DE ORO 53P  ( 606300 ),Spirit,750 ML,3210,Cordials,IM COF FL CRD,7212,COPA DE ORO MEXICAN,COPA DE ORO 53P,606300,Non-Listed,12,Actual,5
CORAZON DE AGAVE ANEJO GOLD TEQUILA - IM TEQ GOLD - 750 ML,GEMINI S&W CO  ( 2728 ),IM TEQ GOLD  ( 7217 ),CORAZON ANEJO  ( 927901 ),Spirit,750 ML,2728,Tequila,IM TEQ GOLD,7217,CORAZON DE AGAVE ANEJO GOLD TEQUILA,CORAZON ANEJO,927901,Non-Listed,6,Actual,2
CORAZON DE AGAVE BLANCO WHITE TEQUILA - IM TEQ WHITE - 750 ML,GEMINI S&W CO  ( 2728 ),IM TEQ WHITE  ( 7216 ),CORAZON DE BLANC  ( 928000 ),Spirit,750 ML,2728,Tequila,IM TEQ WHITE,7216,CORAZON DE AGAVE BLANCO WHITE TEQUILA,CORAZON DE BLANC,928000,Non-Listed,6,Actual,1
CORAZON EXPRESIONES ANEJO SAZERAC RYE - IM TEQ GOLD - 750 ML,GEMINI S&W CO  ( 2728 ),IM TEQ GOLD  ( 7217 ),CORAZON EX SZ AN  ( 1182786 ),Spirit,750 ML,2728,Tequila,IM TEQ GOLD,7217,CORAZON EXPRESIONES ANEJO SAZERAC RYE,CORAZON EX SZ AN,1182786,Non-Listed,3,Actual,1
CORAZON EXPRESIONES REPOSADO BUFFALO TRC - IM TEQ GOLD - 750 ML,GEMINI S&W CO  ( 2728 ),IM TEQ GOLD  ( 7217 ),CORAZON EX BT RP  ( 1182785 ),Spirit,750 ML,2728,Tequila,IM TEQ GOLD,7217,CORAZON EXPRESIONES REPOSADO BUFFALO TRC,CORAZON EX BT RP,1182785,Non-Listed,3,Actual,1
CORRALEJO ANEJO GOLD TEQUILA - IM TEQ GOLD - 750 ML,WILSON DANIELS  ( 8577 ),IM TEQ GOLD  ( 7217 ),CORRALEJO ANEJO  ( 874300 ),Spirit,750 ML,8577,Tequila,IM TEQ GOLD,7217,CORRALEJO ANEJO GOLD TEQUILA,CORRALEJO ANEJO,874300,Non-Listed,6,Actual,24
CORRALEJO REPOSADO GOLD TEQUILA - IM TEQ GOLD - 750 ML,WILSON DANIELS  ( 8577 ),IM TEQ GOLD  ( 7217 ),CORRALEJO RPSD  ( 874301 ),Spirit,750 ML,8577,Tequila,IM TEQ GOLD,7217,CORRALEJO REPOSADO GOLD TEQUILA,CORRALEJO RPSD,874301,Listed,6,Actual,246
CORRALEJO REPOSADO GOLD TEQUILA - IM TEQ GOLD - 750 ML,WILSON DANIELS  ( 8577 ),IM TEQ GOLD  ( 7217 ),CORRALEJO RPSD  ( 874301 ),Spirit,750 ML,8577,Tequila,IM TEQ GOLD,7217,CORRALEJO REPOSADO GOLD TEQUILA,CORRALEJO RPSD,874301,Listed,6,Actual,472
CORRALEJO SILVER TEQUILA - IM TEQ WHITE - 750 ML,WILSON DANIELS  ( 8577 ),IM TEQ WHITE  ( 7216 ),CORRALEJO BLANCO  ( 925700 ),Spirit,750 ML,8577,Tequila,IM TEQ WHITE,7216,CORRALEJO SILVER TEQUILA,CORRALEJO BLANCO,925700,Non-Listed,6,Actual,1
CORRALEJO SILVER TEQUILA - IM TEQ WHITE - 750 ML,WILSON DANIELS  ( 8577 ),IM TEQ WHITE  ( 7216 ),CORRALEJO BLANCO  ( 925700 ),Spirit,750 ML,8577,Tequila,IM TEQ WHITE,7216,CORRALEJO SILVER TEQUILA,CORRALEJO BLANCO,925700,Non-Listed,6,Actual,11
CORUBA DARK - IM RUM JMICAN - 750 ML,CAMPARI  ( 6988 ),IM RUM JMICAN  ( 4210 ),CORUBA DARK  ( 319000 ),Spirit,750 ML,6988,Rum,IM RUM JMICAN,4210,CORUBA DARK,CORUBA DARK,319000,Non-Listed,12,Actual,15
CORZO ANEJO GOLD TEQUILA - IM TEQ GOLD - 750 ML,BACARDI USA INC  ( 530 ),IM TEQ GOLD  ( 7217 ),CORZO ANEJO  ( 959501 ),Spirit,750 ML,530,Tequila,IM TEQ GOLD,7217,CORZO ANEJO GOLD TEQUILA,CORZO ANEJO,959501,Non-Listed,6,Actual,3
CORZO ANEJO GOLD TEQUILA - IM TEQ GOLD - 750 ML,BACARDI USA INC  ( 530 ),IM TEQ GOLD  ( 7217 ),CORZO ANEJO  ( 959501 ),Spirit,750 ML,530,Tequila,IM TEQ GOLD,7217,CORZO ANEJO GOLD TEQUILA,CORZO ANEJO,959501,Non-Listed,6,Actual,4
CORZO SILVER WHITE TEQUILA (MEXICO) - IM TEQ WHITE - 750 ML,BACARDI USA INC  ( 530 ),IM TEQ WHITE  ( 7216 ),CORZO SILVER  ( 959600 ),Spirit,750 ML,530,Tequila,IM TEQ WHITE,7216,CORZO SILVER WHITE TEQUILA (MEXICO),CORZO SILVER,959600,Non-Listed,6,Actual,2
COURVOISIER GOLD - IM OTH SPCLTS - 375 ML,BEAM SUNTORY  ( 680 ),IM OTH SPCLTS  ( 7215 ),COURVOISIER GOLD  ( 1179782 ),Spirit,375 ML,680,Cordials,IM OTH SPCLTS,7215,COURVOISIER GOLD,COURVOISIER GOLD,1179782,Non-Listed,12,Actual,2
COURVOISIER GOLD - IM OTH SPCLTS - 375 ML,BEAM SUNTORY  ( 680 ),IM OTH SPCLTS  ( 7215 ),COURVOISIER GOLD  ( 1179782 ),Spirit,375 ML,680,Cordials,IM OTH SPCLTS,7215,COURVOISIER GOLD,COURVOISIER GOLD,1179782,Non-Listed,12,Actual,18
COURVOISIER GOLD - IM OTH SPCLTS - 750 ML,BEAM SUNTORY  ( 680 ),IM OTH SPCLTS  ( 7215 ),COURVOISIER GOLD  ( 1179782 ),Spirit,750 ML,680,Cordials,IM OTH SPCLTS,7215,COURVOISIER GOLD,COURVOISIER GOLD,1179782,Non-Listed,12,Actual,72
COURVOISIER GOLD - IM OTH SPCLTS - 750 ML,BEAM SUNTORY  ( 680 ),IM OTH SPCLTS  ( 7215 ),COURVOISIER GOLD  ( 1179782 ),Spirit,750 ML,680,Cordials,IM OTH SPCLTS,7215,COURVOISIER GOLD,COURVOISIER GOLD,1179782,Non-Listed,12,Actual,100
COURVOISIER ROSE LIQUEUR - IM OTH SPCLTS - 375 ML,BEAM SUNTORY  ( 680 ),IM OTH SPCLTS  ( 7215 ),CRVSR ROSE CGNC  ( 1177183 ),Spirit,375 ML,680,Cordials,IM OTH SPCLTS,7215,COURVOISIER ROSE LIQUEUR,CRVSR ROSE CGNC,1177183,Non-Listed,12,Actual,59
COURVOISIER ROSE LIQUEUR - IM OTH SPCLTS - 375 ML,BEAM SUNTORY  ( 680 ),IM OTH SPCLTS  ( 7215 ),CRVSR ROSE CGNC  ( 1177183 ),Spirit,375 ML,680,Cordials,IM OTH SPCLTS,7215,COURVOISIER ROSE LIQUEUR,CRVSR ROSE CGNC,1177183,Non-Listed,12,Actual,84
COURVOISIER ROSE LIQUEUR - IM OTH SPCLTS - 750 ML,BEAM SUNTORY  ( 680 ),IM OTH SPCLTS  ( 7215 ),CRVSR ROSE CGNC  ( 1177183 ),Spirit,750 ML,680,Cordials,IM OTH SPCLTS,7215,COURVOISIER ROSE LIQUEUR,CRVSR ROSE CGNC,1177183,Non-Listed,12,Actual,397
COURVOISIER ROSE LIQUEUR - IM OTH SPCLTS - 750 ML,BEAM SUNTORY  ( 680 ),IM OTH SPCLTS  ( 7215 ),CRVSR ROSE CGNC  ( 1177183 ),Spirit,750 ML,680,Cordials,IM OTH SPCLTS,7215,COURVOISIER ROSE LIQUEUR,CRVSR ROSE CGNC,1177183,Non-Listed,12,Actual,524
COURVOISIER V S - IM COGNAC - 1.0 LTR,BEAM SUNTORY  ( 680 ),IM COGNAC  ( 5220 ),CRVSR VS  ( 352507 ),Spirit,1.0 LTR,680,Brandy,IM COGNAC,5220,COURVOISIER V S,CRVSR VS,352507,Listed,12,Actual,310
COURVOISIER V S - IM COGNAC - 1.0 LTR,BEAM SUNTORY  ( 680 ),IM COGNAC  ( 5220 ),CRVSR VS  ( 352507 ),Spirit,1.0 LTR,680,Brandy,IM COGNAC,5220,COURVOISIER V S,CRVSR VS,352507,Listed,12,Actual,445
COURVOISIER V S - IM COGNAC - 1.75 LTR,BEAM SUNTORY  ( 680 ),IM COGNAC  ( 5220 ),CRVSR VS  ( 352507 ),Spirit,1.75 LTR,680,Brandy,IM COGNAC,5220,COURVOISIER V S,CRVSR VS,352507,Non-Listed,6,Actual,1
COURVOISIER V S - IM COGNAC - 200 ML,BEAM SUNTORY  ( 680 ),IM COGNAC  ( 5220 ),CRVSR VS  ( 352507 ),Spirit,200 ML,680,Brandy,IM COGNAC,5220,COURVOISIER V S,CRVSR VS,352507,Listed,24,Actual,2501
